InscClaimAmtReimbursed_sum,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_max,ClaimDuration_days_mean,ClaimDuration_days_max,is_inpatient_sum,is_outpatient_sum,BeneID_nunique,ClaimID_nunique,total_claims,unique_beneficiaries,inpatient_share,outpatient_share,claims_per_beneficiary,is_fraud
5940,228.46153846153845,1100,0.038461538461538464,1,0,26,21,26,26,21,0.0,1.0,1.2380952380952381,0
113180,263.8228438228438,3300,1.393939393939394,20,0,429,177,429,429,177,0.0,1.0,2.4237288135593222,0
730,81.11111111111111,300,0.7777777777777778,7,0,9,9,9,9,9,0.0,1.0,1.0,0
21600,342.85714285714283,2300,2.253968253968254,20,0,63,54,63,63,54,0.0,1.0,1.1666666666666667,0
1910,146.92307692307693,700,1.6923076923076923,20,0,13,13,13,13,13,0.0,1.0,1.0,0
53760,257.2248803827751,3300,1.2535885167464116,20,0,209,131,209,209,131,0.0,1.0,1.5954198473282444,0
3230,323.0,2300,0.0,0,0,10,10,10,10,10,0.0,1.0,1.0,0
80,40.0,60,0.0,0,0,2,2,2,2,2,0.0,1.0,1.0,0
600,600.0,600,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
400,400.0,400,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
330,165.0,300,0.0,0,0,2,2,2,2,2,0.0,1.0,1.0,0
270,22.5,40,1.6666666666666667,20,0,12,12,12,12,12,0.0,1.0,1.0,0
410,102.5,200,0.0,0,0,4,4,4,4,4,0.0,1.0,1.0,0
1610,161.0,1000,0.0,0,0,10,10,10,10,10,0.0,1.0,1.0,0
121080,7122.35294117647,37000,3.3529411764705883,12,14,3,17,17,17,17,0.8235294117647058,0.17647058823529413,1.0,0
4000,4000.0,4000,3.0,3,1,0,1,1,1,1,1.0,0.0,1.0,0
860,286.6666666666667,800,4.333333333333333,13,0,3,3,3,3,3,0.0,1.0,1.0,0
1380,106.15384615384616,500,0.3076923076923077,4,0,13,13,13,13,13,0.0,1.0,1.0,0
67340,5611.666666666667,38000,1.3333333333333333,10,3,9,12,12,12,12,0.25,0.75,1.0,0
23030,280.8536585365854,2100,0.6707317073170732,20,0,82,64,82,82,64,0.0,1.0,1.28125,0
2170,271.25,1000,2.5,20,0,8,8,8,8,8,0.0,1.0,1.0,0
4740,1185.0,2400,5.25,20,0,4,4,4,4,4,0.0,1.0,1.0,0
720,180.0,400,0.0,0,0,4,4,4,4,4,0.0,1.0,1.0,0
680,136.0,200,0.4,2,0,5,5,5,5,5,0.0,1.0,1.0,0
30,30.0,30,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
5340,333.75,3300,1.25,20,0,16,16,16,16,16,0.0,1.0,1.0,0
2480,413.3333333333333,1400,3.3333333333333335,20,0,6,6,6,6,6,0.0,1.0,1.0,0
190,47.5,70,0.0,0,0,4,4,4,4,4,0.0,1.0,1.0,0
6790,323.3333333333333,2900,3.0952380952380953,20,0,21,21,21,21,21,0.0,1.0,1.0,0
1950,650.0,1000,0.0,0,0,3,3,3,3,3,0.0,1.0,1.0,0
3740,196.8421052631579,800,0.5789473684210527,7,0,19,19,19,19,19,0.0,1.0,1.0,0
8720,229.47368421052633,2200,1.8421052631578947,20,0,38,38,38,38,38,0.0,1.0,1.0,0
6960,580.0,3300,2.0833333333333335,20,0,12,12,12,12,12,0.0,1.0,1.0,0
70,35.0,60,0.0,0,0,2,2,2,2,2,0.0,1.0,1.0,0
7900,395.0,2500,1.0,20,0,20,20,20,20,20,0.0,1.0,1.0,0
350,87.5,200,0.0,0,0,4,4,4,4,4,0.0,1.0,1.0,0
5620,267.6190476190476,1600,0.0,0,0,21,21,21,21,21,0.0,1.0,1.0,0
50300,330.92105263157896,3300,1.3157894736842106,20,0,152,106,152,152,106,0.0,1.0,1.4339622641509433,0
850,53.125,100,0.6875,10,0,16,14,16,16,14,0.0,1.0,1.1428571428571428,0
13700,185.13513513513513,1300,0.5135135135135135,20,0,74,72,74,74,72,0.0,1.0,1.0277777777777777,0
14010,245.78947368421052,2800,1.9473684210526316,20,0,57,51,57,57,51,0.0,1.0,1.1176470588235294,0
5190,148.28571428571428,800,2.057142857142857,20,0,35,34,35,35,34,0.0,1.0,1.0294117647058822,0
2830,217.69230769230768,1900,1.6153846153846154,20,0,13,13,13,13,13,0.0,1.0,1.0,0
29380,248.98305084745763,3300,0.4491525423728814,20,0,118,115,118,118,115,0.0,1.0,1.0260869565217392,0
660,132.0,300,0.6,3,0,5,5,5,5,5,0.0,1.0,1.0,0
2290,176.15384615384616,800,0.3076923076923077,4,0,13,12,13,13,12,0.0,1.0,1.0833333333333333,0
10490,403.46153846153845,3100,2.576923076923077,20,0,26,25,26,26,25,0.0,1.0,1.04,0
1500,375.0,500,0.0,0,0,4,4,4,4,4,0.0,1.0,1.0,0
8060,447.77777777777777,3300,1.6111111111111112,20,0,18,18,18,18,18,0.0,1.0,1.0,0
2780,463.3333333333333,2200,3.3333333333333335,20,0,6,6,6,6,6,0.0,1.0,1.0,0
1600,533.3333333333334,1100,0.0,0,0,3,3,3,3,3,0.0,1.0,1.0,0
900,450.0,500,3.5,7,0,2,2,2,2,2,0.0,1.0,1.0,0
32740,376.32183908045977,3300,1.9425287356321839,20,0,87,69,87,87,69,0.0,1.0,1.2608695652173914,0
1210,302.5,700,5.25,20,0,4,4,4,4,4,0.0,1.0,1.0,0
2120,235.55555555555554,1000,0.0,0,0,9,9,9,9,9,0.0,1.0,1.0,0
590,98.33333333333333,200,3.3333333333333335,20,0,6,6,6,6,6,0.0,1.0,1.0,0
910,130.0,300,2.857142857142857,20,0,7,7,7,7,7,0.0,1.0,1.0,0
1090,83.84615384615384,200,1.5384615384615385,20,0,13,13,13,13,13,0.0,1.0,1.0,0
1870,170.0,600,1.9090909090909092,20,0,11,11,11,11,11,0.0,1.0,1.0,0
3100,221.42857142857142,1800,0.07142857142857142,1,0,14,14,14,14,14,0.0,1.0,1.0,0
3960,360.0,2300,0.6363636363636364,7,0,11,11,11,11,11,0.0,1.0,1.0,0
6060,183.63636363636363,1500,1.5151515151515151,20,0,33,33,33,33,33,0.0,1.0,1.0,0
2870,205.0,1700,0.07142857142857142,1,0,14,14,14,14,14,0.0,1.0,1.0,0
2290,99.56521739130434,500,2.260869565217391,20,0,23,23,23,23,23,0.0,1.0,1.0,0
4060,338.3333333333333,2870,0.08333333333333333,1,0,12,12,12,12,12,0.0,1.0,1.0,0
4800,320.0,3000,0.2,3,0,15,15,15,15,15,0.0,1.0,1.0,0
6820,454.6666666666667,3300,1.6666666666666667,20,0,15,15,15,15,15,0.0,1.0,1.0,0
8530,213.25,2300,0.675,20,0,40,34,40,40,34,0.0,1.0,1.1764705882352942,0
760,152.0,400,0.0,0,0,5,5,5,5,5,0.0,1.0,1.0,0
2990,996.6666666666666,2800,6.666666666666667,20,0,3,3,3,3,3,0.0,1.0,1.0,0
9610,246.4102564102564,2700,0.46153846153846156,10,0,39,36,39,39,36,0.0,1.0,1.0833333333333333,0
12640,234.07407407407408,1400,0.9629629629629629,20,0,54,31,54,54,31,0.0,1.0,1.7419354838709677,0
250,83.33333333333333,200,0.0,0,0,3,3,3,3,3,0.0,1.0,1.0,0
7690,320.4166666666667,2100,1.7083333333333333,20,0,24,22,24,24,22,0.0,1.0,1.0909090909090908,0
5120,150.58823529411765,1300,0.0,0,0,34,16,34,34,16,0.0,1.0,2.125,0
3000,125.0,1000,1.7916666666666667,20,0,24,20,24,24,20,0.0,1.0,1.2,0
3820,477.5,2000,3.125,20,0,8,7,8,8,7,0.0,1.0,1.1428571428571428,0
280,56.0,90,2.8,14,0,5,4,5,5,4,0.0,1.0,1.25,0
150,50.0,60,4.666666666666667,14,0,3,3,3,3,3,0.0,1.0,1.0,0
38790,279.0647482014389,3300,1.0359712230215827,20,0,139,85,139,139,85,0.0,1.0,1.6352941176470588,0
6940,216.875,3300,0.15625,2,0,32,28,32,32,28,0.0,1.0,1.1428571428571428,0
18580,244.47368421052633,2200,0.9210526315789473,20,0,76,74,76,76,74,0.0,1.0,1.027027027027027,0
21390,465.0,3300,2.4130434782608696,20,0,46,26,46,46,26,0.0,1.0,1.7692307692307692,0
5000,200.0,2000,2.12,20,0,25,12,25,25,12,0.0,1.0,2.0833333333333335,0
2020,183.63636363636363,800,3.1818181818181817,20,0,11,11,11,11,11,0.0,1.0,1.0,0
7510,208.61111111111111,2000,1.3611111111111112,20,0,36,26,36,36,26,0.0,1.0,1.3846153846153846,0
140,35.0,100,0.0,0,0,4,4,4,4,4,0.0,1.0,1.0,0
450,90.0,200,7.6,20,0,5,4,5,5,4,0.0,1.0,1.25,0
1420,142.0,600,0.1,1,0,10,8,10,10,8,0.0,1.0,1.25,0
730,243.33333333333334,700,1.0,2,0,3,3,3,3,3,0.0,1.0,1.0,0
5030,251.5,3300,0.1,2,0,20,20,20,20,20,0.0,1.0,1.0,0
4930,205.41666666666666,1600,1.9583333333333333,20,0,24,22,24,24,22,0.0,1.0,1.0909090909090908,0
33570,6714.0,21000,1.6,4,2,3,5,5,5,5,0.4,0.6,1.0,0
67000,22333.333333333332,57000,12.0,21,3,0,3,3,3,3,1.0,0.0,1.0,1
13000,13000.0,13000,4.0,4,1,0,1,1,1,1,1.0,0.0,1.0,0
98000,14000.0,34000,4.714285714285714,10,7,0,7,7,7,7,1.0,0.0,1.0,0
242020,8963.703703703704,33000,5.888888888888889,32,27,0,26,27,27,26,1.0,0.0,1.0384615384615385,0
29000,9666.666666666666,14000,4.666666666666667,7,3,0,3,3,3,3,1.0,0.0,1.0,0
199000,13266.666666666666,57000,5.466666666666667,13,15,0,15,15,15,15,1.0,0.0,1.0,0
6000,6000.0,6000,7.0,7,1,0,1,1,1,1,1.0,0.0,1.0,0
110000,11000.0,30000,8.1,27,10,0,10,10,10,10,1.0,0.0,1.0,0
810,162.0,500,0.0,0,0,5,5,5,5,5,0.0,1.0,1.0,0
68000,9714.285714285714,24000,3.857142857142857,11,7,0,7,7,7,7,1.0,0.0,1.0,0
267000,9206.896551724138,35000,6.0,18,29,0,27,29,29,27,1.0,0.0,1.0740740740740742,1
7050,2350.0,5000,4.0,7,2,1,3,3,3,3,0.6666666666666666,0.3333333333333333,1.0,0
25000,5000.0,13000,4.0,9,5,0,5,5,5,5,1.0,0.0,1.0,0
138000,13800.0,27000,11.5,35,10,0,10,10,10,10,1.0,0.0,1.0,0
600,600.0,600,17.0,17,1,0,1,1,1,1,1.0,0.0,1.0,0
44530,4048.181818181818,12000,3.8181818181818183,8,8,3,11,11,11,11,0.7272727272727273,0.2727272727272727,1.0,0
59900,5990.0,10000,6.9,15,10,0,9,10,10,9,1.0,0.0,1.1111111111111112,0
265000,12619.047619047618,57000,5.809523809523809,21,21,0,20,21,21,20,1.0,0.0,1.05,1
130000,7222.222222222223,22000,6.722222222222222,35,18,0,17,18,18,17,1.0,0.0,1.0588235294117647,0
111000,10090.90909090909,23000,3.3636363636363638,10,11,0,11,11,11,11,1.0,0.0,1.0,0
36000,7200.0,14000,10.0,35,5,0,5,5,5,5,1.0,0.0,1.0,0
20000,3333.3333333333335,5000,4.0,7,6,0,6,6,6,6,1.0,0.0,1.0,0
28000,14000.0,14000,4.0,6,2,0,2,2,2,2,1.0,0.0,1.0,0
15000,5000.0,10000,3.3333333333333335,4,3,0,3,3,3,3,1.0,0.0,1.0,0
505000,281.4938684503902,5600,1.5512820512820513,20,0,1794,644,1794,1794,644,0.0,1.0,2.7857142857142856,1
200310,1926.0576923076924,36000,2.3653846153846154,35,15,89,99,104,104,99,0.14423076923076922,0.8557692307692307,1.0505050505050506,0
54000,270.0,3300,1.045,20,0,200,169,200,200,169,0.0,1.0,1.183431952662722,0
380600,3225.423728813559,57000,2.9661016949152543,23,39,79,111,118,118,111,0.3305084745762712,0.6694915254237288,1.063063063063063,1
132310,2362.6785714285716,57000,1.7678571428571428,20,8,48,52,56,56,52,0.14285714285714285,0.8571428571428571,1.0769230769230769,0
1220600,4151.700680272109,45000,3.078231292517007,23,117,177,223,294,294,223,0.3979591836734694,0.6020408163265306,1.3183856502242153,1
18810,376.2,3100,1.6,20,0,50,36,50,50,36,0.0,1.0,1.3888888888888888,0
110280,2450.6666666666665,32000,1.9777777777777779,20,11,34,40,45,45,40,0.24444444444444444,0.7555555555555555,1.125,0
19070,657.5862068965517,10000,1.2413793103448276,14,2,27,25,29,29,25,0.06896551724137931,0.9310344827586207,1.16,0
9420,224.28571428571428,2700,0.8333333333333334,20,0,42,38,42,42,38,0.0,1.0,1.105263157894737,0
15680,275.0877192982456,3300,0.8947368421052632,20,0,57,55,57,57,55,0.0,1.0,1.0363636363636364,0
50620,346.71232876712327,9000,1.0410958904109588,20,3,143,111,146,146,111,0.02054794520547945,0.9794520547945206,1.3153153153153154,0
669490,1418.4110169491526,57000,1.7923728813559323,20,53,419,336,472,472,336,0.11228813559322035,0.8877118644067796,1.4047619047619047,1
7740,407.36842105263156,3300,0.15789473684210525,3,0,19,18,19,19,18,0.0,1.0,1.0555555555555556,0
145170,1209.75,24000,2.058333333333333,20,16,104,92,120,120,92,0.13333333333333333,0.8666666666666667,1.3043478260869565,0
31500,269.2307692307692,2200,1.7606837606837606,20,0,117,107,117,117,107,0.0,1.0,1.0934579439252337,0
383490,6727.894736842105,57000,2.824561403508772,35,26,31,47,57,57,47,0.45614035087719296,0.543859649122807,1.2127659574468086,1
14380,235.7377049180328,3300,1.5245901639344261,20,0,61,59,61,61,59,0.0,1.0,1.0338983050847457,0
15500,238.46153846153845,3400,1.4307692307692308,20,0,65,60,65,65,60,0.0,1.0,1.0833333333333333,0
244610,315.21907216494844,10000,1.2951030927835052,20,4,772,351,776,776,351,0.005154639175257732,0.9948453608247423,2.2108262108262107,0
2760,131.42857142857142,900,0.9047619047619048,19,0,21,20,21,21,20,0.0,1.0,1.05,0
92870,4643.5,24000,2.25,8,8,12,20,20,20,20,0.4,0.6,1.0,0
286700,3927.3972602739727,36000,3.8904109589041096,35,19,54,66,73,73,66,0.2602739726027397,0.7397260273972602,1.106060606060606,0
91090,684.8872180451128,36000,1.0300751879699248,20,6,127,75,133,133,75,0.045112781954887216,0.9548872180451128,1.7733333333333334,0
11670,416.7857142857143,3300,0.9285714285714286,20,0,28,27,28,28,27,0.0,1.0,1.037037037037037,0
32130,315.0,3300,1.4313725490196079,20,0,102,97,102,102,97,0.0,1.0,1.0515463917525774,0
1099710,7636.875,57000,4.138888888888889,35,100,44,123,144,144,123,0.6944444444444444,0.3055555555555556,1.170731707317073,1
26480,1260.952380952381,18000,0.42857142857142855,8,2,19,21,21,21,21,0.09523809523809523,0.9047619047619048,1.0,0
19290,350.72727272727275,3300,1.1272727272727272,20,0,55,54,55,55,54,0.0,1.0,1.0185185185185186,0
5920,197.33333333333334,1100,1.5333333333333334,20,0,30,29,30,30,29,0.0,1.0,1.0344827586206897,0
8840,368.3333333333333,2600,0.0,0,0,24,23,24,24,23,0.0,1.0,1.0434782608695652,0
341480,2371.3888888888887,78000,1.7430555555555556,28,26,118,130,144,144,130,0.18055555555555555,0.8194444444444444,1.1076923076923078,1
11290,256.59090909090907,2100,0.6136363636363636,14,0,44,42,44,44,42,0.0,1.0,1.0476190476190477,0
50,50.0,50,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
242320,3972.4590163934427,39000,3.540983606557377,27,18,43,57,61,61,57,0.29508196721311475,0.7049180327868853,1.0701754385964912,1
290,72.5,100,0.0,0,0,4,4,4,4,4,0.0,1.0,1.0,0
3110,259.1666666666667,1700,3.3333333333333335,20,0,12,12,12,12,12,0.0,1.0,1.0,0
40710,387.7142857142857,11060,1.9619047619047618,20,0,105,36,105,105,36,0.0,1.0,2.9166666666666665,0
84530,1921.1363636363637,51000,1.2954545454545454,20,5,39,44,44,44,44,0.11363636363636363,0.8863636363636364,1.0,0
25670,302.0,3300,2.411764705882353,20,0,85,49,85,85,49,0.0,1.0,1.7346938775510203,0
2160,120.0,700,1.2222222222222223,18,0,18,5,18,18,5,0.0,1.0,3.6,0
120,60.0,90,0.0,0,0,2,2,2,2,2,0.0,1.0,1.0,0
640,128.0,400,0.0,0,0,5,5,5,5,5,0.0,1.0,1.0,0
170,42.5,100,0.0,0,0,4,1,4,4,1,0.0,1.0,4.0,0
14510,690.952380952381,11000,2.0476190476190474,20,1,20,18,21,21,18,0.047619047619047616,0.9523809523809523,1.1666666666666667,0
480,160.0,400,0.0,0,0,3,3,3,3,3,0.0,1.0,1.0,0
750,150.0,500,0.0,0,0,5,5,5,5,5,0.0,1.0,1.0,0
9210,460.5,3300,0.55,7,0,20,20,20,20,20,0.0,1.0,1.0,0
3730,207.22222222222223,1100,2.0,20,0,18,8,18,18,8,0.0,1.0,2.25,0
530,106.0,200,4.0,20,0,5,4,5,5,4,0.0,1.0,1.25,0
10930,168.15384615384616,1900,1.0307692307692307,20,0,65,38,65,65,38,0.0,1.0,1.7105263157894737,0
12520,212.20338983050848,6000,0.6949152542372882,15,1,58,49,59,59,49,0.01694915254237288,0.9830508474576272,1.2040816326530612,0
5500,239.1304347826087,1600,2.0,20,0,23,16,23,23,16,0.0,1.0,1.4375,0
3600,514.2857142857143,3300,0.42857142857142855,3,0,7,7,7,7,7,0.0,1.0,1.0,0
1300,325.0,1100,1.0,4,0,4,1,4,4,1,0.0,1.0,4.0,0
82540,321.16731517509726,3300,1.11284046692607,20,0,257,85,257,257,85,0.0,1.0,3.023529411764706,0
2730,124.0909090909091,1200,0.8181818181818182,17,0,22,8,22,22,8,0.0,1.0,2.75,0
14270,648.6363636363636,3300,3.4545454545454546,20,0,22,22,22,22,22,0.0,1.0,1.0,0
3460,216.25,700,2.0,20,0,16,16,16,16,16,0.0,1.0,1.0,0
27950,340.8536585365854,3300,2.024390243902439,20,0,82,49,82,82,49,0.0,1.0,1.6734693877551021,0
25540,274.6236559139785,3300,1.7419354838709677,20,0,93,56,93,93,56,0.0,1.0,1.6607142857142858,0
70,70.0,70,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
1680,152.72727272727272,500,0.0,0,0,11,11,11,11,11,0.0,1.0,1.0,0
6170,308.5,2400,0.55,9,0,20,16,20,20,16,0.0,1.0,1.25,0
7290,169.53488372093022,800,0.5116279069767442,20,0,43,13,43,43,13,0.0,1.0,3.3076923076923075,0
970,88.18181818181819,500,1.8181818181818181,20,0,11,9,11,11,9,0.0,1.0,1.2222222222222223,0
50,50.0,50,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
101000,16833.333333333332,40000,5.666666666666667,10,6,0,6,6,6,6,1.0,0.0,1.0,0
100700,5594.444444444444,57000,3.4444444444444446,33,9,9,18,18,18,18,0.5,0.5,1.0,1
19290,275.57142857142856,3300,0.45714285714285713,20,0,70,24,70,70,24,0.0,1.0,2.9166666666666665,0
5090,212.08333333333334,1000,0.041666666666666664,1,0,24,11,24,24,11,0.0,1.0,2.1818181818181817,0
1040,115.55555555555556,700,2.5555555555555554,20,0,9,7,9,9,7,0.0,1.0,1.2857142857142858,0
15710,314.2,2800,0.78,13,0,50,25,50,50,25,0.0,1.0,2.0,0
1960,490.0,1700,0.0,0,0,4,3,4,4,3,0.0,1.0,1.3333333333333333,0
13870,433.4375,2700,0.71875,20,0,32,30,32,32,30,0.0,1.0,1.0666666666666667,0
64050,10675.0,23000,9.5,25,5,1,6,6,6,6,0.8333333333333334,0.16666666666666666,1.0,0
7140,238.0,1900,1.5333333333333334,20,0,30,30,30,30,30,0.0,1.0,1.0,0
106630,960.6306306306307,22000,2.684684684684685,20,8,103,109,111,111,109,0.07207207207207207,0.9279279279279279,1.018348623853211,0
1010,168.33333333333334,400,0.0,0,0,6,6,6,6,6,0.0,1.0,1.0,0
18430,400.6521739130435,5000,1.1304347826086956,20,1,45,45,46,46,45,0.021739130434782608,0.9782608695652174,1.0222222222222221,0
31970,1522.3809523809523,16000,2.0952380952380953,17,2,19,21,21,21,21,0.09523809523809523,0.9047619047619048,1.0,0
14370,252.10526315789474,3300,1.6140350877192982,20,0,57,56,57,57,56,0.0,1.0,1.0178571428571428,0
27270,245.67567567567568,3300,1.3783783783783783,20,0,111,111,111,111,111,0.0,1.0,1.0,0
38280,671.578947368421,12000,1.4035087719298245,20,3,54,55,57,57,55,0.05263157894736842,0.9473684210526315,1.0363636363636364,0
4770,238.5,1000,1.6,18,0,20,20,20,20,20,0.0,1.0,1.0,0
18270,203.0,2600,1.5222222222222221,20,0,90,87,90,90,87,0.0,1.0,1.0344827586206897,0
42020,396.41509433962267,8000,1.4622641509433962,20,2,104,95,106,106,95,0.018867924528301886,0.9811320754716981,1.1157894736842104,0
1992270,7937.330677290836,71000,4.852589641434263,35,193,58,227,251,251,227,0.7689243027888446,0.23107569721115537,1.105726872246696,1
17990,666.2962962962963,11000,1.1481481481481481,17,2,25,27,27,27,27,0.07407407407407407,0.9259259259259259,1.0,0
11880,224.1509433962264,3300,0.5849056603773585,20,0,53,52,53,53,52,0.0,1.0,1.0192307692307692,0
28970,325.5056179775281,9000,0.4157303370786517,12,1,88,85,89,89,85,0.011235955056179775,0.9887640449438202,1.0470588235294118,0
96100,775.0,22000,2.532258064516129,20,5,119,111,124,124,111,0.04032258064516129,0.9596774193548387,1.117117117117117,0
201370,2212.8571428571427,28000,2.4505494505494507,20,23,68,89,91,91,89,0.25274725274725274,0.7472527472527473,1.0224719101123596,0
24090,860.3571428571429,22000,1.4642857142857142,20,1,27,27,28,28,27,0.03571428571428571,0.9642857142857143,1.037037037037037,0
1519950,2951.359223300971,69000,2.586407766990291,35,143,372,354,515,515,354,0.27766990291262134,0.7223300970873786,1.4548022598870056,1
260140,3663.943661971831,103000,2.6901408450704225,35,19,52,68,71,71,68,0.2676056338028169,0.7323943661971831,1.0441176470588236,0
45770,663.3333333333334,19000,2.0434782608695654,20,3,66,68,69,69,68,0.043478260869565216,0.9565217391304348,1.0147058823529411,0
473010,4637.35294117647,45000,3.0294117647058822,28,48,54,87,102,102,87,0.47058823529411764,0.5294117647058824,1.1724137931034482,1
2470,130.0,500,2.1052631578947367,20,0,19,19,19,19,19,0.0,1.0,1.0,0
450930,701.2908242612752,57000,1.4510108864696734,20,23,620,577,643,643,577,0.03576982892690513,0.9642301710730948,1.1143847487001732,0
24110,1722.142857142857,11000,3.142857142857143,21,2,12,14,14,14,14,0.14285714285714285,0.8571428571428571,1.0,0
210190,2660.6329113924053,19000,2.6202531645569622,20,24,55,77,79,79,77,0.3037974683544304,0.6962025316455697,1.025974025974026,0
11000,379.3103448275862,3300,1.1724137931034482,20,1,28,29,29,29,29,0.034482758620689655,0.9655172413793104,1.0,0
213350,284.08788282290277,3300,1.1065246338215713,20,0,751,398,751,751,398,0.0,1.0,1.8869346733668342,0
266640,5555.0,57000,2.8333333333333335,20,21,27,45,48,48,45,0.4375,0.5625,1.0666666666666667,0
46610,293.1446540880503,3300,1.578616352201258,20,0,159,137,159,159,137,0.0,1.0,1.1605839416058394,0
13630,252.40740740740742,3500,1.7222222222222223,20,0,54,48,54,54,48,0.0,1.0,1.125,0
2440,143.52941176470588,700,0.0,0,0,17,17,17,17,17,0.0,1.0,1.0,0
2680,141.05263157894737,500,0.3157894736842105,6,0,19,18,19,19,18,0.0,1.0,1.0555555555555556,0
2450,816.6666666666666,2300,0.0,0,0,3,3,3,3,3,0.0,1.0,1.0,0
16830,295.2631578947368,3300,0.7894736842105263,20,0,57,53,57,57,53,0.0,1.0,1.0754716981132075,0
90,90.0,90,0.0,0,0,1,1,1,1,1,0.0,1.0,1.0,0
15450,367.85714285714283,3300,2.3095238095238093,20,0,42,39,42,42,39,0.0,1.0,1.0769230769230769,0
25410,726.0,10400,0.5714285714285714,20,0,35,32,35,35,32,0.0,1.0,1.09375,0
9460,270.2857142857143,3300,3.3142857142857145,20,0,35,34,35,35,34,0.0,1.0,1.0294117647058822,0
19060,257.56756756756755,3300,1.5,20,0,74,63,74,74,63,0.0,1.0,1.1746031746031746,0
710,177.5,500,1.25,5,0,4,4,4,4,4,0.0,1.0,1.0,0
61000,8714.285714285714,19000,6.714285714285714,17,7,0,7,7,7,7,1.0,0.0,1.0,0
8000,8000.0,8000,3.0,3,1,0,1,1,1,1,1.0,0.0,1.0,0
31000,7750.0,12000,5.25,9,4,0,4,4,4,4,1.0,0.0,1.0,0
136000,10461.538461538461,22000,5.076923076923077,21,13,0,12,13,13,12,1.0,0.0,1.0833333333333333,1
18000,3600.0,6000,3.2,5,5,0,5,5,5,5,1.0,0.0,1.0,0
7050,176.25,2400,1.925,20,0,40,39,40,40,39,0.0,1.0,1.0256410256410255,0
160780,306.247619047619,3300,1.9085714285714286,20,0,525,337,525,525,337,0.0,1.0,1.5578635014836795,0
30,15.0,20,0.0,0,0,2,2,2,2,2,0.0,1.0,1.0,0
12230,330.5405405405405,2900,2.8378378378378377,20,0,37,32,37,37,32,0.0,1.0,1.15625,0
4060,225.55555555555554,900,0.05555555555555555,1,0,18,18,18,18,18,0.0,1.0,1.0,0
18690,210.0,2200,0.6404494382022472,14,0,89,49,89,89,49,0.0,1.0,1.816326530612245,0
9570,308.7096774193548,1900,2.3870967741935485,20,0,31,30,31,31,30,0.0,1.0,1.0333333333333334,0
10790,176.88524590163934,2700,0.8524590163934426,20,0,61,54,61,61,54,0.0,1.0,1.1296296296296295,0
230,115.0,200,0.0,0,0,2,2,2,2,2,0.0,1.0,1.0,0
11780,356.969696969697,2100,2.0303030303030303,20,0,33,31,33,33,31,0.0,1.0,1.064516129032258,0
9700,485.0,2600,1.0,20,0,20,20,20,20,20,0.0,1.0,1.0,0
10070,245.609756097561,2700,2.0,20,0,41,38,41,41,38,0.0,1.0,1.0789473684210527,0
5360,191.42857142857142,2200,1.25,20,0,28,28,28,28,28,0.0,1.0,1.0,0
2660,156.47058823529412,800,0.058823529411764705,1,0,17,17,17,17,17,0.0,1.0,1.0,0
320620,272.4044180118946,4300,1.372982158028887,20,0,1177,744,1177,1177,744,0.0,1.0,1.581989247311828,0
343260,1825.8510638297873,57000,2.484042553191489,35,24,164,180,188,188,180,0.1276595744680851,0.8723404255319149,1.0444444444444445,1
806950,5239.935064935065,57000,2.8701298701298703,20,77,77,144,154,154,144,0.5,0.5,1.0694444444444444,0
15680,333.6170212765957,3300,1.5106382978723405,20,0,47,41,47,47,41,0.0,1.0,1.146341463414634,0
1910,106.11111111111111,500,1.0,16,0,18,18,18,18,18,0.0,1.0,1.0,0
4830,193.2,1200,1.72,20,0,25,24,25,25,24,0.0,1.0,1.0416666666666667,0
5770,164.85714285714286,1600,0.3142857142857143,7,0,35,33,35,35,33,0.0,1.0,1.0606060606060606,0
1400,200.0,900,0.0,0,0,7,7,7,7,7,0.0,1.0,1.0,0
7070,271.9230769230769,1200,0.5769230769230769,15,0,26,23,26,26,23,0.0,1.0,1.1304347826086956,0
8000,8000.0,8000,8.0,8,1,0,1,1,1,1,1.0,0.0,1.0,0
14210,229.19354838709677,3200,1.3548387096774193,20,0,62,56,62,62,56,0.0,1.0,1.1071428571428572,0
93890,267.4928774928775,3300,1.5242165242165242,20,0,351,299,351,351,299,0.0,1.0,1.173913043478261,0
304770,1088.4642857142858,32000,2.3607142857142858,20,23,257,262,280,280,262,0.08214285714285714,0.9178571428571428,1.0687022900763359,0
5996050,3057.6491585925546,98000,2.493625701172871,36,516,1445,1734,1961,1961,1734,0.2631310555838858,0.7368689444161143,1.1309111880046137,1
1164820,1922.145214521452,57000,1.9504950495049505,20,92,514,577,606,606,577,0.15181518151815182,0.8481848184818482,1.050259965337955,1
1951850,3184.094616639478,82000,2.9543230016313213,34,181,432,570,613,613,570,0.29526916802610115,0.7047308319738989,1.075438596491228,1
17770,269.24242424242425,2100,2.0454545454545454,20,0,66,66,66,66,66,0.0,1.0,1.0,0
